Store,Cluster,Date,DayOfWeek_sin,DayOfWeek_cos,Month_sin,Month_cos,DayOfYear_sin,DayOfYear_cos,Sales_Lag_1,Sales_Lag_7,Sales_Lag_14,RollingMean_7,RollingMedian_7,RollingStd_7,RollingMean_30,RollingMedian_30,RollingStd_30,CompetitionDistance,Promo,Promo2,StoreType_a,StoreType_b,StoreType_c,StoreType_d,Assortment_a,Assortment_b,Assortment_c,Sales
879,2,2013-01-30,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.4937755501599772,0.869589389346611,1966.0,3320.0,2226.0,2340.4285714285716,2377.0,1216.1358006876878,2645.6666666666665,3118.5,1450.059364619097,0.0,0,1,0,0,0,1,1,0,0,2377
879,2,2013-01-31,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.5086709438521044,0.8609610158889943,2377.0,3739.0,1495.0,2242.714285714286,2377.0,1107.6771061227948,2747.5,3118.5,1362.4824389883797,0.0,0,1,0,0,0,1,1,0,0,3055
879,2,2013-02-01,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.5234156073655503,0.8520775211013093,3055.0,3460.0,3318.0,2251.4285714285716,2377.0,1119.031554089346,2762.3,3161.5,1368.582885247767,0.0,0,1,0,0,0,1,1,0,0,3521
879,2,2013-02-02,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.5380051715382996,0.8429415373547828,3521.0,2548.0,3163.0,2318.8571428571427,2377.0,1153.5677163437238,2751.5,3107.5,1365.1081743166753,0.0,0,1,0,0,0,1,1,0,0,3020
879,2,2013-02-03,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.5524353131676196,0.8335557718385699,3020.0,0.0,0.0,2318.8571428571427,2377.0,1153.5677163437238,2646.1666666666665,3037.5,1451.6710485965243,0.0,0,1,0,0,0,1,1,0,0,0
879,2,2013-02-04,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.5667017562911176,0.8239230057575542,0.0,2293.0,4070.0,2584.4285714285716,3020.0,1344.7650175331564,2678.733333333333,3037.5,1474.7199367859723,0.0,1,1,0,0,0,1,1,0,0,4152
879,2,2013-02-05,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.5808002734538009,0.8140460935082178,4152.0,1966.0,4692.0,2865.714285714286,3055.0,1398.6955487507767,2809.9,3109.0,1401.4231768775821,0.0,1,1,0,0,0,1,1,0,0,3935
879,2,2013-02-06,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.5947266869607634,0.8039279618328213,3935.0,2377.0,3320.0,3074.5714285714284,3521.0,1422.5089170362405,2756.1,3109.0,1325.3738145428488,0.0,1,1,0,0,0,1,1,0,0,3839
879,2,2013-02-07,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.6084768701151261,0.7935716089521474,3839.0,3055.0,3739.0,3190.285714285714,3839.0,1453.2638799481338,2759.9333333333334,3109.0,1328.5101568229009,0.0,1,1,0,0,0,1,1,0,0,3865
879,2,2013-02-08,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.6220467484408675,0.7829801036770629,3865.0,3521.0,3460.0,3244.714285714286,3865.0,1474.691121815651,2775.766666666667,3109.0,1339.519411588719,0.0,1,1,0,0,0,1,1,0,0,3902
