Store,Cluster,Date,DayOfWeek_sin,DayOfWeek_cos,Month_sin,Month_cos,DayOfYear_sin,DayOfYear_cos,Sales_Lag_1,Sales_Lag_7,Sales_Lag_14,RollingMean_7,RollingMedian_7,RollingStd_7,RollingMean_30,RollingMedian_30,RollingStd_30,CompetitionDistance,Promo,Promo2,StoreType_a,StoreType_b,StoreType_c,StoreType_d,Assortment_a,Assortment_b,Assortment_c,Sales
1094,2,2013-01-30,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.4937755501599772,0.869589389346611,3219.0,4770.0,3265.0,3776.285714285714,4039.0,1948.8311637394104,3782.366666666667,4396.5,1966.7176135033642,2380.0,0,1,0,0,0,1,1,0,0,4039
1094,2,2013-01-31,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.5086709438521044,0.8609610158889943,4039.0,4566.0,2468.0,3740.714285714286,4039.0,1934.2321227716968,3926.266666666667,4396.5,1833.873664157909,2380.0,0,1,0,0,0,1,1,0,0,4317
1094,2,2013-02-01,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.5234156073655503,0.8520775211013093,4317.0,4522.0,3822.0,3715.8571428571427,4039.0,1923.6071522508112,3893.5333333333333,4365.0,1816.6370357174353,2380.0,0,1,0,0,0,1,1,0,0,4348
1094,2,2013-02-02,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.5380051715382996,0.8429415373547828,4348.0,6414.0,6090.0,3795.4285714285716,4039.0,2060.4710510902482,4013.3333333333335,4396.5,1898.0785807891555,2380.0,0,1,0,0,0,1,1,0,0,6971
1094,2,2013-02-03,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.5524353131676196,0.8335557718385699,6971.0,0.0,0.0,3795.4285714285716,4039.0,2060.4710510902482,3849.8333333333335,4365.0,2025.5963291104542,2380.0,0,1,0,0,0,1,1,0,0,0
1094,2,2013-02-04,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.5667017562911176,0.8239230057575542,0.0,3674.0,4411.0,4090.285714285714,4317.0,2184.1664858923273,3856.3333333333335,4365.0,2031.5211445908064,2380.0,1,1,0,0,0,1,1,0,0,5738
1094,2,2013-02-05,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.5808002734538009,0.8140460935082178,5738.0,3219.0,5061.0,4347.714285714285,4348.0,2170.5108242289966,4023.7,4396.5,1905.7993191381895,2380.0,1,1,0,0,0,1,1,0,0,5021
1094,2,2013-02-06,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.5947266869607634,0.8039279618328213,5021.0,4039.0,4770.0,4476.428571428572,4940.0,2175.8611212684555,3981.233333333333,4396.5,1869.1520239150552,2380.0,1,1,0,0,0,1,1,0,0,4940
1094,2,2013-02-07,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.6084768701151261,0.7935716089521474,4940.0,4317.0,4566.0,4435.428571428572,4940.0,2182.0610942518592,3969.5,4379.5,1867.6537327666608,2380.0,1,1,0,0,0,1,1,0,0,4030
1094,2,2013-02-08,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.6220467484408675,0.7829801036770629,4030.0,4348.0,4522.0,4548.571428571428,5021.0,2197.2525159952875,3989.5333333333333,4379.5,1877.1721529881117,2380.0,1,1,0,0,0,1,1,0,0,5140
