Store,Cluster,Date,DayOfWeek_sin,DayOfWeek_cos,Month_sin,Month_cos,DayOfYear_sin,DayOfYear_cos,Sales_Lag_1,Sales_Lag_7,Sales_Lag_14,RollingMean_7,RollingMedian_7,RollingStd_7,RollingMean_30,RollingMedian_30,RollingStd_30,CompetitionDistance,Promo,Promo2,StoreType_a,StoreType_b,StoreType_c,StoreType_d,Assortment_a,Assortment_b,Assortment_c,Sales
430,2,2013-01-30,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.4937755501599772,0.869589389346611,5003.0,8651.0,6477.0,5972.857142857143,6506.0,2885.0562344936134,6450.833333333333,7716.0,3309.5877760117555,12870.0,0,0,0,0,0,1,0,0,1,6200
430,2,2013-01-31,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.5086709438521044,0.8609610158889943,6200.0,7838.0,4397.0,5924.142857142857,6506.0,2850.9921915344607,6700.733333333334,7716.0,3080.8388908322304,12870.0,0,0,0,0,0,1,0,0,1,7497
430,2,2013-02-01,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.5234156073655503,0.8520775211013093,7497.0,8441.0,7577.0,5799.857142857143,6506.0,2739.780370064445,6624.766666666666,7701.0,3028.1542993908915,12870.0,0,0,0,0,0,1,0,0,1,7571
430,2,2013-02-02,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.5380051715382996,0.8429415373547828,7571.0,7822.0,8357.0,5914.571428571428,6506.0,2853.0286163504,6654.866666666667,7701.0,3043.884017607057,12870.0,0,0,0,0,0,1,0,0,1,8625
430,2,2013-02-03,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.5524353131676196,0.8335557718385699,8625.0,0.0,0.0,5914.571428571428,6506.0,2853.0286163504,6386.466666666666,7634.5,3263.5171394586287,12870.0,0,0,0,0,0,1,0,0,1,0
430,2,2013-02-04,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.5667017562911176,0.8239230057575542,0.0,6506.0,9513.0,5929.428571428572,6610.0,2856.889967379612,6350.4,7574.0,3254.558104439436,12870.0,1,0,0,0,0,1,0,0,1,6610
430,2,2013-02-05,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.5808002734538009,0.8140460935082178,6610.0,5003.0,9200.0,6382.571428571428,7497.0,2935.923299244654,6622.9,7643.5,3039.658571457407,12870.0,1,0,0,0,0,1,0,0,1,8175
430,2,2013-02-06,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.5947266869607634,0.8039279618328213,8175.0,6200.0,8651.0,6729.714285714285,7571.0,3052.1009001607235,6508.666666666667,7643.5,2889.0622071498583,12870.0,1,0,0,0,0,1,0,0,1,8630
430,2,2013-02-07,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.6084768701151261,0.7935716089521474,8630.0,7497.0,7838.0,6880.571428571428,8175.0,3121.651745318112,6484.5,7643.5,2868.0541493228952,12870.0,1,0,0,0,0,1,0,0,1,8553
430,2,2013-02-08,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.6220467484408675,0.7829801036770629,8553.0,7571.0,8441.0,6999.0,8400.0,3167.5977227756257,6507.5,7699.5,2880.958434271484,12870.0,1,0,0,0,0,1,0,0,1,8400
430,2,2013-02-09,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.6354323008901774,0.7721565844991642,8400.0,8625.0,7822.0,7075.428571428572,8400.0,3219.399729615385,6547.8,7699.5,2910.1550189779855,12870.0,0,0,0,0,0,1,0,0,1,9160
