Store,Cluster,Date,DayOfWeek_sin,DayOfWeek_cos,Month_sin,Month_cos,DayOfYear_sin,DayOfYear_cos,Sales_Lag_1,Sales_Lag_7,Sales_Lag_14,RollingMean_7,RollingMedian_7,RollingStd_7,RollingMean_30,RollingMedian_30,RollingStd_30,CompetitionDistance,Promo,Promo2,StoreType_a,StoreType_b,StoreType_c,StoreType_d,Assortment_a,Assortment_b,Assortment_c,Sales
655,1,2013-01-30,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.4937755501599772,0.869589389346611,3409.0,6532.0,3344.0,4186.571428571428,4470.0,2044.134279439819,4724.766666666666,5259.0,2541.5005299385953,960.0,0,1,0,0,0,1,0,0,1,4399
655,1,2013-01-31,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.5086709438521044,0.8609610158889943,4399.0,5437.0,4215.0,4245.285714285715,4470.0,2091.3931333193273,4919.7,5519.0,2386.1365852457557,960.0,0,1,0,0,0,1,0,0,1,5848
655,1,2013-02-01,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.5234156073655503,0.8520775211013093,5848.0,5605.0,5601.0,4356.857142857143,4470.0,2194.320276575521,4979.966666666666,5603.0,2400.000725335139,960.0,0,1,0,0,0,1,0,0,1,6386
655,1,2013-02-02,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.5380051715382996,0.8429415373547828,6386.0,5986.0,6200.0,4665.428571428572,4470.0,2579.6392420351367,5106.933333333333,5726.5,2464.6944684866125,960.0,0,1,0,0,0,1,0,0,1,8146
655,1,2013-02-03,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.5524353131676196,0.8335557718385699,8146.0,0.0,0.0,4665.428571428572,4470.0,2579.6392420351367,4937.566666666667,5726.5,2635.215029940249,960.0,0,1,0,0,0,1,0,0,1,0
655,1,2013-02-04,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.5667017562911176,0.8239230057575542,0.0,4470.0,7945.0,5519.285714285715,5848.0,3371.7479005349587,5085.233333333334,5726.5,2815.7249655478063,960.0,1,1,0,0,0,1,0,0,1,10447
655,1,2013-02-05,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.5808002734538009,0.8140460935082178,10447.0,3409.0,6909.0,6230.285714285715,6386.0,3377.3313288396657,5364.766666666666,5917.0,2707.666009599454,960.0,1,1,0,0,0,1,0,0,1,8386
655,1,2013-02-06,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.5947266869607634,0.8039279618328213,8386.0,4399.0,6532.0,6457.0,6386.0,3285.941620499873,5283.566666666667,5917.0,2648.7059518829624,960.0,1,1,0,0,0,1,0,0,1,5986
655,1,2013-02-07,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.6084768701151261,0.7935716089521474,5986.0,5848.0,5437.0,6724.571428571428,7721.0,3304.2933615294537,5322.733333333334,5917.0,2676.5583657109873,960.0,1,1,0,0,0,1,0,0,1,7721
655,1,2013-02-08,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.6220467484408675,0.7829801036770629,7721.0,6386.0,5605.0,6865.571428571428,7721.0,3308.493859605548,5353.033333333334,5917.0,2695.0051945869373,960.0,1,1,0,0,0,1,0,0,1,7373
655,1,2013-02-09,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.6354323008901774,0.7721565844991642,7373.0,8146.0,5986.0,6144.857142857143,7373.0,3525.4618339810654,5205.566666666667,5726.5,2693.0969185388926,960.0,0,1,0,0,0,1,0,0,1,3101
