Store,Cluster,Date,DayOfWeek_sin,DayOfWeek_cos,Month_sin,Month_cos,DayOfYear_sin,DayOfYear_cos,Sales_Lag_1,Sales_Lag_7,Sales_Lag_14,RollingMean_7,RollingMedian_7,RollingStd_7,RollingMean_30,RollingMedian_30,RollingStd_30,CompetitionDistance,Promo,Promo2,StoreType_a,StoreType_b,StoreType_c,StoreType_d,Assortment_a,Assortment_b,Assortment_c,Sales
906,1,2013-01-30,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.4937755501599772,0.869589389346611,7717.0,11789.0,8463.0,9254.57142857143,9169.0,5165.685977587838,9379.033333333333,9609.5,5130.036690621855,90.0,0,0,1,0,0,0,1,0,0,9169
906,1,2013-01-31,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.5086709438521044,0.8609610158889943,9169.0,14453.0,7925.0,8784.42857142857,9169.0,4746.459271820167,9751.1,10064.0,4821.8636856975,90.0,0,0,1,0,0,0,1,0,0,11162
906,1,2013-02-01,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.5234156073655503,0.8520775211013093,11162.0,15888.0,10237.0,8000.428571428572,9169.0,3719.7671458100212,9740.9,10064.0,4820.0973974277385,90.0,0,0,1,0,0,0,1,0,0,10400
906,1,2013-02-02,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.5380051715382996,0.8429415373547828,10400.0,8227.0,8181.0,8348.0,9328.0,3855.652776552026,9611.166666666666,10064.0,4737.8154727704405,90.0,0,0,1,0,0,0,1,0,0,10660
906,1,2013-02-03,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.5524353131676196,0.8335557718385699,10660.0,0.0,0.0,8348.0,9328.0,3855.652776552026,9281.466666666667,9782.5,5051.442687291276,90.0,0,0,1,0,0,0,1,0,0,0
906,1,2013-02-04,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.5667017562911176,0.8239230057575542,0.0,9328.0,13879.0,9815.57142857143,10400.0,5770.464997356305,9653.566666666668,10318.5,5387.158112575225,90.0,1,0,1,0,0,0,1,0,0,19601
906,1,2013-02-05,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.5808002734538009,0.8140460935082178,19601.0,7717.0,11970.0,10469.57142857143,10660.0,5752.378489434982,10063.4,10530.0,5086.729262807629,90.0,1,0,1,0,0,0,1,0,0,12295
906,1,2013-02-06,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.5947266869607634,0.8039279618328213,12295.0,9169.0,11789.0,10660.714285714286,10660.0,5724.120244319521,9890.3,10453.5,4975.443963209162,90.0,1,0,1,0,0,0,1,0,0,10507
906,1,2013-02-07,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.6084768701151261,0.7935716089521474,10507.0,11162.0,14453.0,11349.285714285714,10660.0,6073.70281663187,9973.666666666666,10453.5,5057.951809353973,90.0,1,0,1,0,0,0,1,0,0,15982
906,1,2013-02-08,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.6220467484408675,0.7829801036770629,15982.0,10400.0,15888.0,11390.285714285714,10687.0,6067.191929118602,9670.9,10453.5,4711.30001350385,90.0,1,0,1,0,0,0,1,0,0,10687
906,1,2013-02-09,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.6354323008901774,0.7721565844991642,10687.0,10660.0,8227.0,11080.0,10687.0,6165.50771091346,9581.833333333334,10318.5,4707.4333520898435,90.0,0,0,1,0,0,0,1,0,0,8488
906,1,2013-02-10,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.6486295610349814,0.7611042586607747,8488.0,0.0,0.0,11080.0,10687.0,6165.50771091346,9180.966666666667,9782.5,4995.358849305357,90.0,0,0,1,0,0,0,1,0,0,0
906,1,2013-02-11,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.6616346182422783,0.7498264012045686,0.0,19601.0,9328.0,9541.857142857143,10507.0,4898.244632130013,9193.733333333334,9782.5,4993.918148924842,90.0,0,0,1,0,0,0,1,0,0,8834
906,1,2013-02-12,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.6744436188329455,0.7383263540031065,8834.0,12295.0,7717.0,8973.285714285714,8834.0,4754.283532222486,9470.9,9782.5,4687.401069116939,90.0,0,0,1,0,0,0,1,0,0,8315
906,1,2013-02-13,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.6870527672236669,0.7266075247685656,8315.0,10507.0,9169.0,8817.142857142857,8834.0,4713.288958840082,9389.366666666667,9371.0,4665.634239942041,90.0,0,0,1,0,0,0,1,0,0,9414
906,1,2013-02-14,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.6994583270516471,0.7146733860429609,9414.0,15982.0,11162.0,7924.857142857143,8834.0,3587.6282986847777,9443.566666666668,9575.0,4659.70026180709,90.0,0,0,1,0,0,0,1,0,0,9736
906,1,2013-02-15,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.7116566222817746,0.702527474169157,9736.0,10687.0,10400.0,7602.285714285715,8488.0,3394.181821602264,9442.433333333332,9575.0,4659.951107360303,90.0,0,0,1,0,0,0,1,0,0,8429
906,1,2013-02-16,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.7236440382959124,0.6901733882429719,8429.0,8488.0,10660.0,7643.714285714285,8778.0,3408.5339328556784,9470.866666666667,9575.0,4652.970128433231,90.0,0,0,1,0,0,0,1,0,0,8778
906,1,2013-02-17,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.7354170229639855,0.6776147890466889,8778.0,0.0,0.0,7643.714285714285,8778.0,3408.533932855678,9129.633333333333,9371.0,4960.085333549409,90.0,0,0,1,0,0,0,1,0,0,0
906,1,2013-02-18,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.7469720876965552,0.6648553979642865,0.0,8834.0,19601.0,8790.57142857143,8778.0,4900.0282943789525,9419.0,9575.0,5152.32972413518,90.0,1,0,1,0,0,0,1,0,0,16862
906,1,2013-02-19,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.7583058084785625,0.6518989958787126,16862.0,8315.0,12295.0,9251.714285714286,9414.0,4998.712991503771,9803.766666666666,10068.0,4846.616307624664,90.0,1,0,1,0,0,0,1,0,0,11543
906,1,2013-02-20,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.7694148268839378,0.6387494220515272,11543.0,9414.0,10507.0,9768.57142857143,9736.0,5201.234207927412,9775.533333333333,10068.0,4824.4744200674395,90.0,1,0,1,0,0,0,1,0,0,13032
906,1,2013-02-21,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.7802958510707755,0.6254105729852463,13032.0,9736.0,15982.0,10161.42857142857,11543.0,5301.258085182639,9792.733333333334,10068.0,4833.479220469727,90.0,1,0,1,0,0,0,1,0,0,12486
906,1,2013-02-22,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.7909456567567772,0.6118864012687243,12486.0,8429.0,10687.0,10929.142857142857,12486.0,5396.82099105796,9859.866666666667,10068.0,4875.961696359787,90.0,1,0,1,0,0,0,1,0,0,13803
906,1,2013-02-23,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.8013610881746766,0.5981809144059164,13803.0,8778.0,8488.0,10842.714285714286,12486.0,5441.670690584088,9650.533333333333,9575.0,4806.278592907789,90.0,0,0,1,0,0,0,1,0,0,8173
906,1,2013-02-24,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.8115390590073611,0.5842981736283683,8173.0,0.0,0.0,10842.714285714286,12486.0,5441.670690584088,9120.933333333332,9371.0,4967.902568130416,90.0,0,0,1,0,0,0,1,0,0,0
