Store,Cluster,Date,DayOfWeek_sin,DayOfWeek_cos,Month_sin,Month_cos,DayOfYear_sin,DayOfYear_cos,Sales_Lag_1,Sales_Lag_7,Sales_Lag_14,RollingMean_7,RollingMedian_7,RollingStd_7,RollingMean_30,RollingMedian_30,RollingStd_30,CompetitionDistance,Promo,Promo2,StoreType_a,StoreType_b,StoreType_c,StoreType_d,Assortment_a,Assortment_b,Assortment_c,Sales
642,0,2013-01-30,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.4937755501599772,0.869589389346611,2938.0,3747.0,2968.0,2657.5714285714284,2938.0,1249.6622019760457,2841.133333333333,3189.0,1408.2097642858062,530.0,0,1,0,0,1,0,0,0,1,2554
642,0,2013-01-31,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.5086709438521044,0.8609610158889943,2554.0,3769.0,2949.0,2565.0,2938.0,1175.4034768254403,2945.1666666666665,3189.0,1302.3875445089125,530.0,0,1,0,0,1,0,0,0,1,3121
642,0,2013-02-01,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.5234156073655503,0.8520775211013093,3121.0,3461.0,2776.0,2512.0,2938.0,1135.9713904848134,2924.4,3130.5,1294.666209145604,530.0,0,1,0,0,1,0,0,0,1,3090
642,0,2013-02-02,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.5380051715382996,0.8429415373547828,3090.0,3238.0,3140.0,2581.1428571428573,2938.0,1200.4266503444278,2935.7,3130.5,1300.2742190890299,530.0,0,1,0,0,1,0,0,0,1,3722
642,0,2013-02-03,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.5524353131676196,0.8335557718385699,3722.0,0.0,0.0,2581.1428571428573,2938.0,1200.4266503444278,2826.866666666667,3105.5,1404.2452073262884,530.0,0,1,0,0,1,0,0,0,1,0
642,0,2013-02-04,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.5667017562911176,0.8239230057575542,0.0,2643.0,2879.0,2862.5714285714284,3090.0,1426.9050257045676,2865.1,3105.5,1437.4685687718174,530.0,1,1,0,0,1,0,0,0,1,4613
642,0,2013-02-05,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.5808002734538009,0.8140460935082178,4613.0,2938.0,4069.0,2986.1428571428573,3121.0,1471.2905251933792,2991.866666666667,3130.5,1340.508465891371,530.0,1,1,0,0,1,0,0,0,1,3803
642,0,2013-02-06,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.5947266869607634,0.8039279618328213,3803.0,2554.0,3747.0,3158.0,3722.0,1482.616156213963,2955.733333333333,3130.5,1303.0321649861548,530.0,1,1,0,0,1,0,0,0,1,3757
642,0,2013-02-07,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.6084768701151261,0.7935716089521474,3757.0,3121.0,3769.0,3210.0,3722.0,1487.4775068327363,2914.1,3130.5,1263.612537460588,530.0,1,1,0,0,1,0,0,0,1,3485
642,0,2013-02-08,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.6220467484408675,0.7829801036770629,3485.0,3090.0,3461.0,3294.0,3722.0,1496.1488339511322,2907.766666666667,3130.5,1259.1348612641043,530.0,1,1,0,0,1,0,0,0,1,3678
642,0,2013-02-09,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.6354323008901774,0.7721565844991642,3678.0,3722.0,3238.0,3218.8571428571427,3678.0,1484.2317236617096,2881.8,3130.5,1244.3120353750946,530.0,0,1,0,0,1,0,0,0,1,3196
642,0,2013-02-10,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.6486295610349814,0.7611042586607747,3196.0,0.0,0.0,3218.8571428571427,3678.0,1484.2317236617096,2751.733333333333,3105.5,1334.650979388098,530.0,0,1,0,0,1,0,0,0,1,0
642,0,2013-02-11,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.6616346182422783,0.7498264012045686,0.0,4613.0,2643.0,2934.8571428571427,3485.0,1357.823187872342,2722.6666666666665,3029.0,1327.335893703114,530.0,0,1,0,0,1,0,0,0,1,2625
642,0,2013-02-12,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.6744436188329455,0.7383263540031065,2625.0,3803.0,2938.0,2857.5714285714284,3262.0,1314.8917391611699,2831.4,3105.5,1226.3778345613755,530.0,0,1,0,0,1,0,0,0,1,3262
642,0,2013-02-13,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.6870527672236669,0.7266075247685656,3262.0,3757.0,2554.0,2807.5714285714284,3262.0,1281.2130784459519,2849.4666666666667,3130.5,1230.8739461311088,530.0,0,1,0,0,1,0,0,0,1,3407
642,0,2013-02-14,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.6994583270516471,0.7146733860429609,3407.0,3485.0,3121.0,2690.285714285714,3196.0,1245.9570236416282,2851.8,3130.5,1230.4392375251123,530.0,0,1,0,0,1,0,0,0,1,2664
642,0,2013-02-15,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.7116566222817746,0.702527474169157,2664.0,3678.0,3090.0,2565.4285714285716,2804.0,1172.0835944509047,2846.3333333333335,3130.5,1230.2694780029892,530.0,0,1,0,0,1,0,0,0,1,2804
642,0,2013-02-16,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.7236440382959124,0.6901733882429719,2804.0,3196.0,3722.0,2520.1428571428573,2804.0,1149.5673720392135,2844.0,3130.5,1230.1344193441514,530.0,0,1,0,0,1,0,0,0,1,2879
