Store,Cluster,Date,DayOfWeek_sin,DayOfWeek_cos,Month_sin,Month_cos,DayOfYear_sin,DayOfYear_cos,Sales_Lag_1,Sales_Lag_7,Sales_Lag_14,RollingMean_7,RollingMedian_7,RollingStd_7,RollingMean_30,RollingMedian_30,RollingStd_30,CompetitionDistance,Promo,Promo2,StoreType_a,StoreType_b,StoreType_c,StoreType_d,Assortment_a,Assortment_b,Assortment_c,Sales
581,0,2013-01-30,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.4937755501599772,0.869589389346611,4142.0,5885.0,3721.0,3856.714285714286,4153.0,2079.190524722358,4125.0,4235.0,2469.4160694662073,7250.0,0,0,1,0,0,0,1,0,0,4153
581,0,2013-01-31,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.5086709438521044,0.8609610158889943,4153.0,5842.0,4120.0,3739.0,4153.0,1968.4354193114884,4292.266666666666,4387.5,2347.3017221296122,7250.0,0,0,1,0,0,0,1,0,0,5018
581,0,2013-02-01,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.5234156073655503,0.8520775211013093,5018.0,6060.0,4032.0,3536.4285714285716,4153.0,1750.6927064396386,4292.066666666667,4387.5,2347.2706223852083,7250.0,0,0,1,0,0,0,1,0,0,4642
581,0,2013-02-02,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.5380051715382996,0.8429415373547828,4642.0,2483.0,2404.0,3594.1428571428573,4153.0,1716.5022020154254,4238.833333333333,4235.0,2360.837535243815,7250.0,0,0,1,0,0,0,1,0,0,2887
581,0,2013-02-03,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.5524353131676196,0.8335557718385699,2887.0,0.0,0.0,3594.1428571428573,4153.0,1716.5022020154254,4090.233333333333,4147.5,2483.672734887386,7250.0,0,0,1,0,0,0,1,0,0,0
581,0,2013-02-04,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.5667017562911176,0.8239230057575542,0.0,4317.0,6302.0,4357.571428571428,4153.0,2883.364635117733,4333.4,4235.0,2659.899124351173,7250.0,1,0,1,0,0,0,1,0,0,9661
581,0,2013-02-05,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.5808002734538009,0.8140460935082178,9661.0,4142.0,6409.0,4904.0,4642.0,3182.6132868027394,4598.966666666666,4479.5,2609.569663074121,7250.0,1,0,1,0,0,0,1,0,0,7967
581,0,2013-02-06,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.5947266869607634,0.8039279618328213,7967.0,4153.0,5885.0,5247.285714285715,5018.0,3217.5133107357783,4500.4,4479.5,2469.6541374493495,7250.0,1,0,1,0,0,0,1,0,0,6556
581,0,2013-02-07,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.6084768701151261,0.7935716089521474,6556.0,5018.0,5842.0,5545.285714285715,6556.0,3288.554379170567,4466.6,4479.5,2424.970566476192,7250.0,1,0,1,0,0,0,1,0,0,7104
581,0,2013-02-08,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.6220467484408675,0.7829801036770629,7104.0,4642.0,6060.0,5709.285714285715,6556.0,3264.5374207425743,4446.166666666667,4479.5,2410.631639695051,7250.0,1,0,1,0,0,0,1,0,0,5790
581,0,2013-02-09,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.6354323008901774,0.7721565844991642,5790.0,2887.0,2483.0,5638.0,6556.0,3340.9903222447892,4316.766666666666,4235.0,2413.5433485649887,7250.0,0,0,1,0,0,0,1,0,0,2388
581,0,2013-02-10,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.6486295610349814,0.7611042586607747,2388.0,0.0,0.0,5638.0,6556.0,3340.9903222447892,4107.6,4147.5,2508.041062744746,7250.0,0,0,1,0,0,0,1,0,0,0
581,0,2013-02-11,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.6616346182422783,0.7498264012045686,0.0,9661.0,4317.0,4475.285714285715,5790.0,3116.271635265755,4075.0666666666666,4147.5,2535.816483261675,7250.0,0,0,1,0,0,0,1,0,0,1522
581,0,2013-02-12,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.6744436188329455,0.7383263540031065,1522.0,7967.0,4142.0,3613.285714285714,2388.0,2808.8174685138515,4139.5,4147.5,2451.869965472518,7250.0,0,0,1,0,0,0,1,0,0,1933
581,0,2013-02-13,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.6870527672236669,0.7266075247685656,1933.0,6556.0,4153.0,3405.714285714286,2388.0,2601.1155756896355,4148.6,4147.5,2455.0256772307025,7250.0,0,0,1,0,0,0,1,0,0,5103
581,0,2013-02-14,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.6994583270516471,0.7146733860429609,5103.0,7104.0,5018.0,3100.285714285714,2388.0,2187.0444831846826,4180.233333333334,4235.0,2459.381653199022,7250.0,0,0,1,0,0,0,1,0,0,4966
581,0,2013-02-15,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.7116566222817746,0.702527474169157,4966.0,5790.0,4642.0,2965.0,2388.0,2015.4964648939433,4217.633333333333,4479.5,2460.688065861105,7250.0,0,0,1,0,0,0,1,0,0,4843
581,0,2013-02-16,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.7236440382959124,0.6901733882429719,4843.0,2388.0,2887.0,2950.4285714285716,2286.0,2020.7251880733977,4156.5,4479.5,2485.850603744708,7250.0,0,0,1,0,0,0,1,0,0,2286
581,0,2013-02-17,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.7354170229639855,0.6776147890466889,2286.0,0.0,0.0,2950.4285714285716,2286.0,2020.7251880733977,4022.1,4479.5,2599.225578964786,7250.0,0,0,1,0,0,0,1,0,0,0
581,0,2013-02-18,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.7469720876965552,0.6648553979642865,0.0,1522.0,9661.0,4171.142857142857,4843.0,3231.979755947914,4277.533333333334,4742.5,2803.2519137519594,7250.0,1,0,1,0,0,0,1,0,0,10067
581,0,2013-02-19,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.7583058084785625,0.6518989958787126,10067.0,1933.0,7967.0,4873.285714285715,4966.0,3198.4216792185543,4505.8,4904.5,2720.5175395057868,7250.0,1,0,1,0,0,0,1,0,0,6848
581,0,2013-02-20,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.7694148268839378,0.6387494220515272,6848.0,5103.0,6556.0,5058.571428571428,4966.0,3251.081351240069,4509.066666666667,4904.5,2722.8065760488225,7250.0,1,0,1,0,0,0,1,0,0,6400
