Store,Cluster,Date,DayOfWeek_sin,DayOfWeek_cos,Month_sin,Month_cos,DayOfYear_sin,DayOfYear_cos,Sales_Lag_1,Sales_Lag_7,Sales_Lag_14,RollingMean_7,RollingMedian_7,RollingStd_7,RollingMean_30,RollingMedian_30,RollingStd_30,CompetitionDistance,Promo,Promo2,StoreType_a,StoreType_b,StoreType_c,StoreType_d,Assortment_a,Assortment_b,Assortment_c,Sales
585,0,2013-01-30,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.4937755501599772,0.869589389346611,4770.0,5853.0,4908.0,4409.428571428572,4770.0,2107.0260920028863,4853.833333333333,5318.5,2487.0842932255423,440.0,0,0,0,0,0,1,0,0,1,5436
585,0,2013-01-31,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.5086709438521044,0.8609610158889943,5436.0,5913.0,4951.0,4600.428571428572,4770.0,2316.2507677381614,5095.5,5389.5,2347.4997227424465,440.0,0,0,0,0,0,1,0,0,1,7250
585,0,2013-02-01,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.5234156073655503,0.8520775211013093,7250.0,6301.0,5082.0,4742.285714285715,4770.0,2463.4875491388034,5136.033333333334,5389.5,2375.381646045076,440.0,0,0,0,0,0,1,0,0,1,7294
585,0,2013-02-02,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.5380051715382996,0.8429415373547828,7294.0,3997.0,4443.0,5068.0,5436.0,2498.9962651699457,5149.966666666666,5389.5,2380.987921348866,440.0,0,0,0,0,0,1,0,0,1,6277
585,0,2013-02-03,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.5524353131676196,0.8335557718385699,6277.0,0.0,0.0,5068.0,5436.0,2498.9962651699457,4954.833333333333,5318.5,2554.8343907908816,440.0,0,0,0,0,0,1,0,0,1,0
585,0,2013-02-04,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.5667017562911176,0.8239230057575542,0.0,4449.0,8110.0,5785.0,6277.0,2967.8305769253975,5092.333333333333,5365.0,2684.174545089374,440.0,1,0,0,0,0,1,0,0,1,9468
585,0,2013-02-05,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.5808002734538009,0.8140460935082178,9468.0,4770.0,6763.0,6149.714285714285,7250.0,2979.1557369096886,5336.433333333333,5644.5,2533.8771393797424,440.0,1,0,0,0,0,1,0,0,1,7323
585,0,2013-02-06,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.5947266869607634,0.8039279618328213,7323.0,5436.0,5853.0,6345.428571428572,7250.0,2969.4389962383393,5263.7,5644.5,2455.5528227910804,440.0,1,0,0,0,0,1,0,0,1,6806
585,0,2013-02-07,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.6084768701151261,0.7935716089521474,6806.0,7250.0,5913.0,6355.0,7294.0,2972.94657424807,5232.133333333333,5644.5,2421.504216652197,440.0,1,0,0,0,0,1,0,0,1,7317
585,0,2013-02-08,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.6220467484408675,0.7829801036770629,7317.0,7294.0,6301.0,6293.571428571428,6864.0,2954.697212752539,5251.033333333334,5644.5,2432.290881018358,440.0,1,0,0,0,0,1,0,0,1,6864
585,0,2013-02-09,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.6354323008901774,0.7721565844991642,6864.0,6277.0,3997.0,6146.857142857143,6864.0,2981.037427282178,5202.666666666667,5365.0,2416.8413888483824,440.0,0,0,0,0,0,1,0,0,1,5250
585,0,2013-02-10,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.6486295610349814,0.7611042586607747,5250.0,0.0,0.0,6146.857142857143,6864.0,2981.0374272821778,4979.733333333334,5272.0,2578.178278704095,440.0,0,0,0,0,0,1,0,0,1,0
585,0,2013-02-11,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.6616346182422783,0.7498264012045686,0.0,9468.0,4449.0,5592.714285714285,6806.0,2596.510460488956,5015.433333333333,5365.0,2578.9791308716062,440.0,0,0,0,0,0,1,0,0,1,5589
585,0,2013-02-12,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.6744436188329455,0.7383263540031065,5589.0,7323.0,4770.0,5245.142857142857,5589.0,2486.8144568618586,5178.433333333333,5365.0,2399.3315115462583,440.0,0,0,0,0,0,1,0,0,1,4890
585,0,2013-02-13,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.6870527672236669,0.7266075247685656,4890.0,6806.0,5436.0,4938.285714285715,5250.0,2392.864720670303,5157.233333333334,5343.0,2401.0843194680615,440.0,0,0,0,0,0,1,0,0,1,4658
585,0,2013-02-14,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.6994583270516471,0.7146733860429609,4658.0,7317.0,7250.0,4765.428571428572,5250.0,2230.5927356604,5202.3,5512.5,2405.957450106743,440.0,0,0,0,0,0,1,0,0,1,6107
585,0,2013-02-15,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.7116566222817746,0.702527474169157,6107.0,6864.0,7294.0,4530.285714285715,5218.0,2052.114252365569,5212.633333333333,5512.5,2405.3154998924756,440.0,0,0,0,0,0,1,0,0,1,5218
585,0,2013-02-16,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.7236440382959124,0.6901733882429719,5218.0,5250.0,6277.0,4449.285714285715,4890.0,2030.0428332333036,5203.7,5512.5,2406.817918560407,440.0,0,0,0,0,0,1,0,0,1,4683
585,0,2013-02-17,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.7354170229639855,0.6776147890466889,4683.0,0.0,0.0,4449.285714285715,4890.0,2030.0428332333036,5034.3,5512.5,2587.7242984575437,440.0,0,0,0,0,0,1,0,0,1,0
